,Country,CountryCode,Kind,etag,CategoryID,ChannelID,VideoCategory,Assignable
20,South Korea,KR,youtube#videoCategory,"""XI7nbFXulYBIpL0ayR_gDh3eu1k/pUZOAC_s9sfiwar639qr_wAB-aI""",34,UCBR8-60-B28hp2BmDPdntcQ,Comedy,False
21,South Korea,KR,youtube#videoCategory,"""XI7nbFXulYBIpL0ayR_gDh3eu1k/Xb5JLhtyNRN3AQq021Ds-OV50Jk""",35,UCBR8-60-B28hp2BmDPdntcQ,Documentary,False
22,South Korea,KR,youtube#videoCategory,"""XI7nbFXulYBIpL0ayR_gDh3eu1k/u8WXzF4HIhtEi805__sqjuA4lEk""",36,UCBR8-60-B28hp2BmDPdntcQ,Drama,False
23,South Korea,KR,youtube#videoCategory,"""XI7nbFXulYBIpL0ayR_gDh3eu1k/D04PP4Gr7wc4IV_O9G66Z4A8KWQ""",37,UCBR8-60-B28hp2BmDPdntcQ,Family,False
24,South Korea,KR,youtube#videoCategory,"""XI7nbFXulYBIpL0ayR_gDh3eu1k/i5-_AceGXQCEEMWU0V8CcQm_vLQ""",38,UCBR8-60-B28hp2BmDPdntcQ,Foreign,False
25,South Korea,KR,youtube#videoCategory,"""XI7nbFXulYBIpL0ayR_gDh3eu1k/rtlxd0zOixA9QHdIZB26-St5qgQ""",39,UCBR8-60-B28hp2BmDPdntcQ,Horror,False
26,South Korea,KR,youtube#videoCategory,"""XI7nbFXulYBIpL0ayR_gDh3eu1k/N1TrDFLRppxZgBowCJfJCvh0Dpg""",40,UCBR8-60-B28hp2BmDPdntcQ,Sci-Fi/Fantasy,False
27,South Korea,KR,youtube#videoCategory,"""XI7nbFXulYBIpL0ayR_gDh3eu1k/7UMGi6zRySqXopr_rv4sZq6Za2E""",41,UCBR8-60-B28hp2BmDPdntcQ,Thriller,False
28,South Korea,KR,youtube#videoCategory,"""XI7nbFXulYBIpL0ayR_gDh3eu1k/RScXhi324h8usyIetreAVb-uKeM""",42,UCBR8-60-B28hp2BmDPdntcQ,Shorts,False
29,South Korea,KR,youtube#videoCategory,"""XI7nbFXulYBIpL0ayR_gDh3eu1k/0n9MJVCDLpA8q7aiGVrFsuFsd0A""",43,UCBR8-60-B28hp2BmDPdntcQ,Shows,False
30,South Korea,KR,youtube#videoCategory,"""XI7nbFXulYBIpL0ayR_gDh3eu1k/x5NxSf5fz8hn4loSN4rvhwzD_pY""",44,UCBR8-60-B28hp2BmDPdntcQ,Trailers,False
0,Japan,MX,youtube#videoCategory,"""XI7nbFXulYBIpL0ayR_gDh3eu1k/Xy1mB4_yLrHy_BmKmPBggty2mZQ""",1,UCBR8-60-B28hp2BmDPdntcQ,Film & Animation,True
1,Japan,MX,youtube#videoCategory,"""XI7nbFXulYBIpL0ayR_gDh3eu1k/UZ1oLIIz2dxIhO45ZTFR3a3NyTA""",2,UCBR8-60-B28hp2BmDPdntcQ,Autos & Vehicles,True
2,Japan,MX,youtube#videoCategory,"""XI7nbFXulYBIpL0ayR_gDh3eu1k/nqRIq97-xe5XRZTxbknKFVe5Lmg""",10,UCBR8-60-B28hp2BmDPdntcQ,Music,True
3,Japan,MX,youtube#videoCategory,"""XI7nbFXulYBIpL0ayR_gDh3eu1k/HwXKamM1Q20q9BN-oBJavSGkfDI""",15,UCBR8-60-B28hp2BmDPdntcQ,Pets & Animals,True
4,Japan,MX,youtube#videoCategory,"""XI7nbFXulYBIpL0ayR_gDh3eu1k/9GQMSRjrZdHeb1OEM1XVQ9zbGec""",17,UCBR8-60-B28hp2BmDPdntcQ,Sports,True
5,Japan,MX,youtube#videoCategory,"""XI7nbFXulYBIpL0ayR_gDh3eu1k/FJwVpGCVZ1yiJrqZbpqe68Sy_OE""",18,UCBR8-60-B28hp2BmDPdntcQ,Short Movies,False
6,Japan,MX,youtube#videoCategory,"""XI7nbFXulYBIpL0ayR_gDh3eu1k/M-3iD9dwK7YJCafRf_DkLN8CouA""",19,UCBR8-60-B28hp2BmDPdntcQ,Travel & Events,True
7,Japan,MX,youtube#videoCategory,"""XI7nbFXulYBIpL0ayR_gDh3eu1k/WmA0qYEfjWsAoyJFSw2zinhn2wM""",20,UCBR8-60-B28hp2BmDPdntcQ,Gaming,True
8,Japan,MX,youtube#videoCategory,"""XI7nbFXulYBIpL0ayR_gDh3eu1k/EapFaGYG7K0StIXVf8aba249tdM""",21,UCBR8-60-B28hp2BmDPdntcQ,Videoblogging,False
9,Japan,MX,youtube#videoCategory,"""XI7nbFXulYBIpL0ayR_gDh3eu1k/xId8RX7vRN8rqkbYZbNIytUQDRo""",22,UCBR8-60-B28hp2BmDPdntcQ,People & Blogs,True
10,Japan,MX,youtube#videoCategory,"""XI7nbFXulYBIpL0ayR_gDh3eu1k/G9LHzQmx44rX2S5yaga_Aqtwz8M""",23,UCBR8-60-B28hp2BmDPdntcQ,Comedy,True
11,Japan,MX,youtube#videoCategory,"""XI7nbFXulYBIpL0ayR_gDh3eu1k/UVB9oxX2Bvqa_w_y3vXSLVK5E_s""",24,UCBR8-60-B28hp2BmDPdntcQ,Entertainment,True
12,Japan,MX,youtube#videoCategory,"""XI7nbFXulYBIpL0ayR_gDh3eu1k/QiLK0ZIrFoORdk_g2l_XR_ECjDc""",25,UCBR8-60-B28hp2BmDPdntcQ,News & Politics,True
13,Japan,MX,youtube#videoCategory,"""XI7nbFXulYBIpL0ayR_gDh3eu1k/r6Ck6Z0_L0rG37VJQR200SGNA_w""",26,UCBR8-60-B28hp2BmDPdntcQ,Howto & Style,True
14,Japan,MX,youtube#videoCategory,"""XI7nbFXulYBIpL0ayR_gDh3eu1k/EoYkczo9I3RCf96RveKTOgOPkUM""",27,UCBR8-60-B28hp2BmDPdntcQ,Education,True
15,Japan,MX,youtube#videoCategory,"""XI7nbFXulYBIpL0ayR_gDh3eu1k/w5HjcTD82G_XA3xBctS30zS-JpQ""",28,UCBR8-60-B28hp2BmDPdntcQ,Science & Technology,True
16,Japan,MX,youtube#videoCategory,"""XI7nbFXulYBIpL0ayR_gDh3eu1k/lL7uWDr_071CHxifjYG1tJrp4Uo""",30,UCBR8-60-B28hp2BmDPdntcQ,Movies,False
17,Japan,MX,youtube#videoCategory,"""XI7nbFXulYBIpL0ayR_gDh3eu1k/WnuVfjO-PyFLO7NTRQIbrGE62nk""",31,UCBR8-60-B28hp2BmDPdntcQ,Anime/Animation,False
18,Japan,MX,youtube#videoCategory,"""XI7nbFXulYBIpL0ayR_gDh3eu1k/ctpH2hGA_UZ3volJT_FTlOg9M00""",32,UCBR8-60-B28hp2BmDPdntcQ,Action/Adventure,False
19,Japan,MX,youtube#videoCategory,"""XI7nbFXulYBIpL0ayR_gDh3eu1k/L0kR3-g1BAo5UD1PLVbQ7LkkDtQ""",33,UCBR8-60-B28hp2BmDPdntcQ,Classics,False
20,Japan,MX,youtube#videoCategory,"""XI7nbFXulYBIpL0ayR_gDh3eu1k/pUZOAC_s9sfiwar639qr_wAB-aI""",34,UCBR8-60-B28hp2BmDPdntcQ,Comedy,False
21,Japan,MX,youtube#videoCategory,"""XI7nbFXulYBIpL0ayR_gDh3eu1k/Xb5JLhtyNRN3AQq021Ds-OV50Jk""",35,UCBR8-60-B28hp2BmDPdntcQ,Documentary,False
22,Japan,MX,youtube#videoCategory,"""XI7nbFXulYBIpL0ayR_gDh3eu1k/u8WXzF4HIhtEi805__sqjuA4lEk""",36,UCBR8-60-B28hp2BmDPdntcQ,Drama,False
23,Japan,MX,youtube#videoCategory,"""XI7nbFXulYBIpL0ayR_gDh3eu1k/D04PP4Gr7wc4IV_O9G66Z4A8KWQ""",37,UCBR8-60-B28hp2BmDPdntcQ,Family,False
24,Japan,MX,youtube#videoCategory,"""XI7nbFXulYBIpL0ayR_gDh3eu1k/i5-_AceGXQCEEMWU0V8CcQm_vLQ""",38,UCBR8-60-B28hp2BmDPdntcQ,Foreign,False
25,Japan,MX,youtube#videoCategory,"""XI7nbFXulYBIpL0ayR_gDh3eu1k/rtlxd0zOixA9QHdIZB26-St5qgQ""",39,UCBR8-60-B28hp2BmDPdntcQ,Horror,False
26,Japan,MX,youtube#videoCategory,"""XI7nbFXulYBIpL0ayR_gDh3eu1k/N1TrDFLRppxZgBowCJfJCvh0Dpg""",40,UCBR8-60-B28hp2BmDPdntcQ,Sci-Fi/Fantasy,False
27,Japan,MX,youtube#videoCategory,"""XI7nbFXulYBIpL0ayR_gDh3eu1k/7UMGi6zRySqXopr_rv4sZq6Za2E""",41,UCBR8-60-B28hp2BmDPdntcQ,Thriller,False
28,Japan,MX,youtube#videoCategory,"""XI7nbFXulYBIpL0ayR_gDh3eu1k/RScXhi324h8usyIetreAVb-uKeM""",42,UCBR8-60-B28hp2BmDPdntcQ,Shorts,False
29,Japan,MX,youtube#videoCategory,"""XI7nbFXulYBIpL0ayR_gDh3eu1k/0n9MJVCDLpA8q7aiGVrFsuFsd0A""",43,UCBR8-60-B28hp2BmDPdntcQ,Shows,False
30,Japan,MX,youtube#videoCategory,"""XI7nbFXulYBIpL0ayR_gDh3eu1k/x5NxSf5fz8hn4loSN4rvhwzD_pY""",44,UCBR8-60-B28hp2BmDPdntcQ,Trailers,False
0,Russia,RU,youtube#videoCategory,"""XI7nbFXulYBIpL0ayR_gDh3eu1k/Xy1mB4_yLrHy_BmKmPBggty2mZQ""",1,UCBR8-60-B28hp2BmDPdntcQ,Film & Animation,True
1,Russia,RU,youtube#videoCategory,"""XI7nbFXulYBIpL0ayR_gDh3eu1k/UZ1oLIIz2dxIhO45ZTFR3a3NyTA""",2,UCBR8-60-B28hp2BmDPdntcQ,Autos & Vehicles,True
2,Russia,RU,youtube#videoCategory,"""XI7nbFXulYBIpL0ayR_gDh3eu1k/nqRIq97-xe5XRZTxbknKFVe5Lmg""",10,UCBR8-60-B28hp2BmDPdntcQ,Music,True
3,Russia,RU,youtube#videoCategory,"""XI7nbFXulYBIpL0ayR_gDh3eu1k/HwXKamM1Q20q9BN-oBJavSGkfDI""",15,UCBR8-60-B28hp2BmDPdntcQ,Pets & Animals,True
4,Russia,RU,youtube#videoCategory,"""XI7nbFXulYBIpL0ayR_gDh3eu1k/9GQMSRjrZdHeb1OEM1XVQ9zbGec""",17,UCBR8-60-B28hp2BmDPdntcQ,Sports,True
5,Russia,RU,youtube#videoCategory,"""XI7nbFXulYBIpL0ayR_gDh3eu1k/FJwVpGCVZ1yiJrqZbpqe68Sy_OE""",18,UCBR8-60-B28hp2BmDPdntcQ,Short Movies,False
6,Russia,RU,youtube#videoCategory,"""XI7nbFXulYBIpL0ayR_gDh3eu1k/M-3iD9dwK7YJCafRf_DkLN8CouA""",19,UCBR8-60-B28hp2BmDPdntcQ,Travel & Events,True
7,Russia,RU,youtube#videoCategory,"""XI7nbFXulYBIpL0ayR_gDh3eu1k/WmA0qYEfjWsAoyJFSw2zinhn2wM""",20,UCBR8-60-B28hp2BmDPdntcQ,Gaming,True
8,Russia,RU,youtube#videoCategory,"""XI7nbFXulYBIpL0ayR_gDh3eu1k/EapFaGYG7K0StIXVf8aba249tdM""",21,UCBR8-60-B28hp2BmDPdntcQ,Videoblogging,False
9,Russia,RU,youtube#videoCategory,"""XI7nbFXulYBIpL0ayR_gDh3eu1k/xId8RX7vRN8rqkbYZbNIytUQDRo""",22,UCBR8-60-B28hp2BmDPdntcQ,People & Blogs,True
10,Russia,RU,youtube#videoCategory,"""XI7nbFXulYBIpL0ayR_gDh3eu1k/G9LHzQmx44rX2S5yaga_Aqtwz8M""",23,UCBR8-60-B28hp2BmDPdntcQ,Comedy,True
11,Russia,RU,youtube#videoCategory,"""XI7nbFXulYBIpL0ayR_gDh3eu1k/UVB9oxX2Bvqa_w_y3vXSLVK5E_s""",24,UCBR8-60-B28hp2BmDPdntcQ,Entertainment,True
12,Russia,RU,youtube#videoCategory,"""XI7nbFXulYBIpL0ayR_gDh3eu1k/QiLK0ZIrFoORdk_g2l_XR_ECjDc""",25,UCBR8-60-B28hp2BmDPdntcQ,News & Politics,True
13,Russia,RU,youtube#videoCategory,"""XI7nbFXulYBIpL0ayR_gDh3eu1k/r6Ck6Z0_L0rG37VJQR200SGNA_w""",26,UCBR8-60-B28hp2BmDPdntcQ,Howto & Style,True
14,Russia,RU,youtube#videoCategory,"""XI7nbFXulYBIpL0ayR_gDh3eu1k/EoYkczo9I3RCf96RveKTOgOPkUM""",27,UCBR8-60-B28hp2BmDPdntcQ,Education,True
15,Russia,RU,youtube#videoCategory,"""XI7nbFXulYBIpL0ayR_gDh3eu1k/w5HjcTD82G_XA3xBctS30zS-JpQ""",28,UCBR8-60-B28hp2BmDPdntcQ,Science & Technology,True
16,Russia,RU,youtube#videoCategory,"""XI7nbFXulYBIpL0ayR_gDh3eu1k/lL7uWDr_071CHxifjYG1tJrp4Uo""",30,UCBR8-60-B28hp2BmDPdntcQ,Movies,False
17,Russia,RU,youtube#videoCategory,"""XI7nbFXulYBIpL0ayR_gDh3eu1k/WnuVfjO-PyFLO7NTRQIbrGE62nk""",31,UCBR8-60-B28hp2BmDPdntcQ,Anime/Animation,False
18,Russia,RU,youtube#videoCategory,"""XI7nbFXulYBIpL0ayR_gDh3eu1k/ctpH2hGA_UZ3volJT_FTlOg9M00""",32,UCBR8-60-B28hp2BmDPdntcQ,Action/Adventure,False
19,Russia,RU,youtube#videoCategory,"""XI7nbFXulYBIpL0ayR_gDh3eu1k/L0kR3-g1BAo5UD1PLVbQ7LkkDtQ""",33,UCBR8-60-B28hp2BmDPdntcQ,Classics,False
20,Russia,RU,youtube#videoCategory,"""XI7nbFXulYBIpL0ayR_gDh3eu1k/pUZOAC_s9sfiwar639qr_wAB-aI""",34,UCBR8-60-B28hp2BmDPdntcQ,Comedy,False
21,Russia,RU,youtube#videoCategory,"""XI7nbFXulYBIpL0ayR_gDh3eu1k/Xb5JLhtyNRN3AQq021Ds-OV50Jk""",35,UCBR8-60-B28hp2BmDPdntcQ,Documentary,False
22,Russia,RU,youtube#videoCategory,"""XI7nbFXulYBIpL0ayR_gDh3eu1k/u8WXzF4HIhtEi805__sqjuA4lEk""",36,UCBR8-60-B28hp2BmDPdntcQ,Drama,False
23,Russia,RU,youtube#videoCategory,"""XI7nbFXulYBIpL0ayR_gDh3eu1k/D04PP4Gr7wc4IV_O9G66Z4A8KWQ""",37,UCBR8-60-B28hp2BmDPdntcQ,Family,False
24,Russia,RU,youtube#videoCategory,"""XI7nbFXulYBIpL0ayR_gDh3eu1k/i5-_AceGXQCEEMWU0V8CcQm_vLQ""",38,UCBR8-60-B28hp2BmDPdntcQ,Foreign,False
25,Russia,RU,youtube#videoCategory,"""XI7nbFXulYBIpL0ayR_gDh3eu1k/rtlxd0zOixA9QHdIZB26-St5qgQ""",39,UCBR8-60-B28hp2BmDPdntcQ,Horror,False
26,Russia,RU,youtube#videoCategory,"""XI7nbFXulYBIpL0ayR_gDh3eu1k/N1TrDFLRppxZgBowCJfJCvh0Dpg""",40,UCBR8-60-B28hp2BmDPdntcQ,Sci-Fi/Fantasy,False
27,Russia,RU,youtube#videoCategory,"""XI7nbFXulYBIpL0ayR_gDh3eu1k/7UMGi6zRySqXopr_rv4sZq6Za2E""",41,UCBR8-60-B28hp2BmDPdntcQ,Thriller,False
28,Russia,RU,youtube#videoCategory,"""XI7nbFXulYBIpL0ayR_gDh3eu1k/RScXhi324h8usyIetreAVb-uKeM""",42,UCBR8-60-B28hp2BmDPdntcQ,Shorts,False
29,Russia,RU,youtube#videoCategory,"""XI7nbFXulYBIpL0ayR_gDh3eu1k/0n9MJVCDLpA8q7aiGVrFsuFsd0A""",43,UCBR8-60-B28hp2BmDPdntcQ,Shows,False
30,Russia,RU,youtube#videoCategory,"""XI7nbFXulYBIpL0ayR_gDh3eu1k/x5NxSf5fz8hn4loSN4rvhwzD_pY""",44,UCBR8-60-B28hp2BmDPdntcQ,Trailers,False
0,United States,US,youtube#videoCategory,"""m2yskBQFythfE4irbTIeOgYYfBU/Xy1mB4_yLrHy_BmKmPBggty2mZQ""",1,UCBR8-60-B28hp2BmDPdntcQ,Film & Animation,True
1,United States,US,youtube#videoCategory,"""m2yskBQFythfE4irbTIeOgYYfBU/UZ1oLIIz2dxIhO45ZTFR3a3NyTA""",2,UCBR8-60-B28hp2BmDPdntcQ,Autos & Vehicles,True
2,United States,US,youtube#videoCategory,"""m2yskBQFythfE4irbTIeOgYYfBU/nqRIq97-xe5XRZTxbknKFVe5Lmg""",10,UCBR8-60-B28hp2BmDPdntcQ,Music,True
3,United States,US,youtube#videoCategory,"""m2yskBQFythfE4irbTIeOgYYfBU/HwXKamM1Q20q9BN-oBJavSGkfDI""",15,UCBR8-60-B28hp2BmDPdntcQ,Pets & Animals,True
4,United States,US,youtube#videoCategory,"""m2yskBQFythfE4irbTIeOgYYfBU/9GQMSRjrZdHeb1OEM1XVQ9zbGec""",17,UCBR8-60-B28hp2BmDPdntcQ,Sports,True
5,United States,US,youtube#videoCategory,"""m2yskBQFythfE4irbTIeOgYYfBU/FJwVpGCVZ1yiJrqZbpqe68Sy_OE""",18,UCBR8-60-B28hp2BmDPdntcQ,Short Movies,False
6,United States,US,youtube#videoCategory,"""m2yskBQFythfE4irbTIeOgYYfBU/M-3iD9dwK7YJCafRf_DkLN8CouA""",19,UCBR8-60-B28hp2BmDPdntcQ,Travel & Events,True
7,United States,US,youtube#videoCategory,"""m2yskBQFythfE4irbTIeOgYYfBU/WmA0qYEfjWsAoyJFSw2zinhn2wM""",20,UCBR8-60-B28hp2BmDPdntcQ,Gaming,True
8,United States,US,youtube#videoCategory,"""m2yskBQFythfE4irbTIeOgYYfBU/EapFaGYG7K0StIXVf8aba249tdM""",21,UCBR8-60-B28hp2BmDPdntcQ,Videoblogging,False
9,United States,US,youtube#videoCategory,"""m2yskBQFythfE4irbTIeOgYYfBU/xId8RX7vRN8rqkbYZbNIytUQDRo""",22,UCBR8-60-B28hp2BmDPdntcQ,People & Blogs,True
10,United States,US,youtube#videoCategory,"""m2yskBQFythfE4irbTIeOgYYfBU/G9LHzQmx44rX2S5yaga_Aqtwz8M""",23,UCBR8-60-B28hp2BmDPdntcQ,Comedy,True
11,United States,US,youtube#videoCategory,"""m2yskBQFythfE4irbTIeOgYYfBU/UVB9oxX2Bvqa_w_y3vXSLVK5E_s""",24,UCBR8-60-B28hp2BmDPdntcQ,Entertainment,True
12,United States,US,youtube#videoCategory,"""m2yskBQFythfE4irbTIeOgYYfBU/QiLK0ZIrFoORdk_g2l_XR_ECjDc""",25,UCBR8-60-B28hp2BmDPdntcQ,News & Politics,True
13,United States,US,youtube#videoCategory,"""m2yskBQFythfE4irbTIeOgYYfBU/r6Ck6Z0_L0rG37VJQR200SGNA_w""",26,UCBR8-60-B28hp2BmDPdntcQ,Howto & Style,True
14,United States,US,youtube#videoCategory,"""m2yskBQFythfE4irbTIeOgYYfBU/EoYkczo9I3RCf96RveKTOgOPkUM""",27,UCBR8-60-B28hp2BmDPdntcQ,Education,True
15,United States,US,youtube#videoCategory,"""m2yskBQFythfE4irbTIeOgYYfBU/w5HjcTD82G_XA3xBctS30zS-JpQ""",28,UCBR8-60-B28hp2BmDPdntcQ,Science & Technology,True
16,United States,US,youtube#videoCategory,"""m2yskBQFythfE4irbTIeOgYYfBU/SalkJoBWq_smSEqiAx_qyri6Wa8""",29,UCBR8-60-B28hp2BmDPdntcQ,Nonprofits & Activism,True
17,United States,US,youtube#videoCategory,"""m2yskBQFythfE4irbTIeOgYYfBU/lL7uWDr_071CHxifjYG1tJrp4Uo""",30,UCBR8-60-B28hp2BmDPdntcQ,Movies,False
18,United States,US,youtube#videoCategory,"""m2yskBQFythfE4irbTIeOgYYfBU/WnuVfjO-PyFLO7NTRQIbrGE62nk""",31,UCBR8-60-B28hp2BmDPdntcQ,Anime/Animation,False
19,United States,US,youtube#videoCategory,"""m2yskBQFythfE4irbTIeOgYYfBU/ctpH2hGA_UZ3volJT_FTlOg9M00""",32,UCBR8-60-B28hp2BmDPdntcQ,Action/Adventure,False
20,United States,US,youtube#videoCategory,"""m2yskBQFythfE4irbTIeOgYYfBU/L0kR3-g1BAo5UD1PLVbQ7LkkDtQ""",33,UCBR8-60-B28hp2BmDPdntcQ,Classics,False
21,United States,US,youtube#videoCategory,"""m2yskBQFythfE4irbTIeOgYYfBU/pUZOAC_s9sfiwar639qr_wAB-aI""",34,UCBR8-60-B28hp2BmDPdntcQ,Comedy,False
22,United States,US,youtube#videoCategory,"""m2yskBQFythfE4irbTIeOgYYfBU/Xb5JLhtyNRN3AQq021Ds-OV50Jk""",35,UCBR8-60-B28hp2BmDPdntcQ,Documentary,False
23,United States,US,youtube#videoCategory,"""m2yskBQFythfE4irbTIeOgYYfBU/u8WXzF4HIhtEi805__sqjuA4lEk""",36,UCBR8-60-B28hp2BmDPdntcQ,Drama,False
24,United States,US,youtube#videoCategory,"""m2yskBQFythfE4irbTIeOgYYfBU/D04PP4Gr7wc4IV_O9G66Z4A8KWQ""",37,UCBR8-60-B28hp2BmDPdntcQ,Family,False
25,United States,US,youtube#videoCategory,"""m2yskBQFythfE4irbTIeOgYYfBU/i5-_AceGXQCEEMWU0V8CcQm_vLQ""",38,UCBR8-60-B28hp2BmDPdntcQ,Foreign,False
26,United States,US,youtube#videoCategory,"""m2yskBQFythfE4irbTIeOgYYfBU/rtlxd0zOixA9QHdIZB26-St5qgQ""",39,UCBR8-60-B28hp2BmDPdntcQ,Horror,False
27,United States,US,youtube#videoCategory,"""m2yskBQFythfE4irbTIeOgYYfBU/N1TrDFLRppxZgBowCJfJCvh0Dpg""",40,UCBR8-60-B28hp2BmDPdntcQ,Sci-Fi/Fantasy,False
28,United States,US,youtube#videoCategory,"""m2yskBQFythfE4irbTIeOgYYfBU/7UMGi6zRySqXopr_rv4sZq6Za2E""",41,UCBR8-60-B28hp2BmDPdntcQ,Thriller,False
29,United States,US,youtube#videoCategory,"""m2yskBQFythfE4irbTIeOgYYfBU/RScXhi324h8usyIetreAVb-uKeM""",42,UCBR8-60-B28hp2BmDPdntcQ,Shorts,False
30,United States,US,youtube#videoCategory,"""m2yskBQFythfE4irbTIeOgYYfBU/0n9MJVCDLpA8q7aiGVrFsuFsd0A""",43,UCBR8-60-B28hp2BmDPdntcQ,Shows,False
31,United States,US,youtube#videoCategory,"""m2yskBQFythfE4irbTIeOgYYfBU/x5NxSf5fz8hn4loSN4rvhwzD_pY""",44,UCBR8-60-B28hp2BmDPdntcQ,Trailers,False
